"word","freq"
"vinayaka diagnostic",2
"wall block",2
"wall thimmaiah",2
"wi covering",2
"wi pipe",2
"works opd",2
"work wi",2
"work zain",2
"aasim house",1
"abiuda house",1
"additional works",1
"add work",1
"ahmed imam",1
"ajappartment sri",1
"alont wi",1
"ameer san",1
"amrutha residenvy",1
"anjaneya temple",1
"apartments ramaiah",1
"arunachalam mudaluar",1
"asha deep",1
"asphalting road",1
"ateeq abiuda",1
"atm ramaswamy",1
"automobiles kv",1
"aziz jewels",1
"aziz stores",1
"bakery old",1
"bakery ward",1
"balance portion",1
"banaras sweets",1
"bangalore additional",1
"bangalore bismillah",1
"bangalore detailed",1
"bangaloredetailed estimate",1
"bangalore entrance",1
"bangalore nisan",1
"bangalorenisan motors",1
"bangalore saicon",1
"bangalore saxon",1
"bangalore select",1
"bangaloreselect pharma",1
"bangalore thimmaiah",1
"bank atm",1
"bast primary",1
"bazaar field",1
"bbmp community",1
"b cross",1
"beautik bhandari",1
"begum hall",1
"behind bharathi",1
"best nursery",1
"bhandari jewels",1
"bharathi nagar",1
"bilal bakery",1
"bilal masjid",1
"bin ibrahim",1
"binny crescent",1
"bismillah shah",1
"block nd",1
"blocks fro",1
"block shivaji",1
"block ward",1
"bn field",1
"bno bno",1
"bno cno",1
"bno near",1
"borewell pumping",1
"bradshaw street",1
"b road",1
"broadway cockburn",1
"broadway govt",1
"broadway road",1
"broilers ih",1
"broilers old",1
"b street",1
"building lady",1
"canara bank",1
"cane furniture",1
"caraon bowring",1
"cathorine memorial",1
"cc roads",1
"c cross",1
"central laboratory",1
"centre coocks",1
"centre karnataka",1
"centre mm",1
"centre shivajinagara",1
"centre zain",1
"ceoss ward",1
"chandini chouk",1
"chinnapapa garden",1
"chouk road",1
"chowki bowring",1
"chowk road",1
"church street",1
"cno nova",1
"coals street",1
"cobbler colony",1
"coffee day",1
"colony field",1
"colony lidkar",1
"colony lmc",1
"colony marappa",1
"colony near",1
"colony ramakrishna",1
"colony ramnagar",1
"community hall",1
"compound ward",1
"computers alont",1
"constituency bangaloredetailed",1
"constituency bangalorenisan",1
"constituency bangaloreselect",1
"constructing rcc",1
"construction add",1
"construction banaras",1
"construction bus",1
"construction new",1
"construction nina",1
"construction size",1
"construction toilet",1
"contonment railway",1
"conventional hall",1
"cooks road",1
"counter lakshmi",1
"crescent sterling",1
"cross ameer",1
"cross bilal",1
"cross chinnapapa",1
"cross division",1
"cross lakshmi",1
"cross main",1
"cross pemmegowda",1
"cross roads",1
"cs ramaswamy",1
"culvert behind",1
"culvert cement",1
"culvert dk",1
"culvert knarayana",1
"culvert mm",1
"culvert nd",1
"culvert near",1
"culvert rd",1
"culverts armstrong",1
"culverts bno",1
"culverts covering",1
"culverts frommasjid",1
"culvert shanthi",1
"culverts mn",1
"culverts near",1
"culvert srikrishna",1
"culvert sriskanda",1
"culverts sri",1
"culverts ugd",1
"cunnigham road",1
"curb stone",1
"damond stores",1
"day shivajinagara",1
"deep house",1
"devine house",1
"diamond stores",1
"digging borewell",1
"division bradshaw",1
"drain pno",1
"drain rd",1
"drain thimmaiah",1
"drumar colony",1
"durgadevi nivasa",1
"d vijayarangan",1
"eco one",1
"enerprises queens",1
"english medium",1
"eno ward",1
"enterprises gold",1
"entrance thimmaiah",1
"estimate constructing",1
"express building",1
"farooq automobiles",1
"farticizous stage",1
"fashion counter",1
"fashion vounter",1
"fashion world",1
"fathima mn",1
"fathima old",1
"feet road",1
"female central",1
"finishing portion",1
"fixing nos",1
"fono world",1
"fro male",1
"frommasjid e",1
"front cement",1
"fshelter works",1
"furniture nd",1
"garage chandni",1
"garage youself",1
"garden devine",1
"garden near",1
"gashions sultan",1
"gate vlock",1
"gate ward",1
"gccolony jahamahal",1
"gg bazaar",1
"gold enerprises",1
"golden hatcheries",1
"government urdu",1
"governmnet urdu",1
"govt library",1
"govt school",1
"gowda road",1
"grand marriage",1
"guest house",1
"hafiz shabeer",1
"hall cockburn",1
"halli shivajinagara",1
"hall near",1
"hall thimmaiah",1
"hall ulsoor",1
"hatcheries shivajinagara",1
"hkp road",1
"hose hari",1
"hose yamuna",1
"hospital bowring",1
"hospital road",1
"hosue stree",1
"house ateeq",1
"house bala",1
"house canara",1
"house dk",1
"house field",1
"house jaya",1
"house kiran",1
"house mehaboob",1
"house memorial",1
"house muthurayamma",1
"house muthyalamma",1
"house noor",1
"house old",1
"house pemma",1
"house ramesh",1
"house rrresidency",1
"house setpen",1
"house shivaji",1
"house shivan",1
"house smtnchinnamma",1
"house srxaviers",1
"house ssprint",1
"house street",1
"house t",1
"house thimmaiah",1
"house vimala",1
"house ward",1
"huda damond",1
"huda diamond",1
"ibrahim house",1
"ih bakery",1
"imam queens",1
"improvement road",1
"improvements patheway",1
"improvements rcc",1
"inchandni chowk",1
"india express",1
"indian high",1
"irfan cane",1
"iron cs",1
"iron irfan",1
