"word","freq"
"building library",1
"building sarvagnanagar",1
"building ward",1
"bus station",1
"bus stop",1
"byregowda layout",1
"ca feet",1
"calcutta church",1
"camp andersonpet",1
"capacity kadasonahalli",1
"casualty department",1
"cc assembly",1
"cc road",1
"cemenct concrete",1
"center shirwal",1
"centre deaf",1
"centre dear",1
"centre jain",1
"champion reef",1
"change work",1
"chennanahalli gp",1
"chennenahalli gram",1
"chikkagollarahatti grama",1
"chikkahalli tumkur",1
"chikkamagalore district",1
"chikkamuniyappa house",1
"chikkanahalli grama",1
"chikkanahalli tavarakere",1
"chikkanahalli tavarekere",1
"chikramaiah house",1
"childrens park",1
"chilkunda hunsur",1
"chincholi taluk",1
"chintamani taluk",1
"christain community",1
"church kushalnagar",1
"church laskhar",1
"church nd",1
"church road",1
"church surveyvpc",1
"classrooms keyur",1
"classroom wi",1
"cndurga hobli",1
"cobble stoned",1
"college girls",1
"college puttur",1
"college yediyur",1
"college yellahanalli",1
"colony bus",1
"colony urdigere",1
"community center",1
"community moodalabeedu",1
"community tovinakere",1
"completion balance",1
"compound hsis",1
"compound kidwai",1
"computers accessories",1
"computers projector",1
"computers wi",1
"concentrarors section",1
"concentratiors section",1
"concreting improvement",1
"connecting anjenaya",1
"connection main",1
"construciton open",1
"construction additional",1
"construction brick",1
"construction christain",1
"construction cultural",1
"construction developmental",1
"construction embankment",1
"construction girls",1
"construction government",1
"construction green",1
"construction iti",1
"construction main",1
"construction open",1
"construction prarthana",1
"construction rear",1
"construction retaining",1
"construction ro",1
"construction road",1
"construction room",1
"construction samudaya",1
"construction school",1
"construction sloping",1
"construction toilet",1
"construction toilets",1
"corrie cross",1
"court etc",1
"cross cross",1
"cross lingarajapuram",1
"cross patel",1
"cross road",1
"cultural centre",1
"curzon hospital",1
"dakshina kannada",1
"david raj",1
"deaf haines",1
"dear haines",1
"dear handicapped",1
"department bowring",1
"desktop computers",1
"detailed estimate",1
"development childrens",1
"development park",1
"d f",1
"disability access",1
"district additional",1
"drain balamma",1
"drain front",1
"drinking water",1
"eco mini",1
"ejipura vivekanagara",1
"electric poles",1
"electrification transformer",1
"embankment providing",1
"emergency block",1
"equipment aiaia",1
"equipment bangalore",1
"esha nilaya",1
"estimate construction",1
"etc governmnet",1
"excavation roadway",1
"f anglo",1
"farm surrounding",1
"feet road",1
"finishing main",1
"finishing painting",1
"first grade",1
"fixing granite",1
"fixing motor",1
"fixing terracota",1
"fixtures round",1
"f kolar",1
"flooring seating",1
"flooring shelter",1
"flyover bangalore",1
"foe mrscharmaine",1
"foundation works",1
"front anjenaya",1
"front anthony",1
"front community",1
"front large",1
"front muneshwara",1
"front muninanjappa",1
"front muthurayaswamy",1
"front public",1
"front shantharaj",1
"front shivannas",1
"fullinfaws college",1
"gadag district",1
"ganganna house",1
"gangmen quarters",1
"gate flooring",1
"g block",1
"general hospital",1
"g f",1
"ghosha hospital",1
"ghumaya house",1
"girls boys",1
"girls hostel",1
"given rs",1
"g kelmari",1
"goalee kits",1
"gollahalli gp",1
"government first",1
"government higher",1
"government primary",1
"government pu",1
"governmnet kannada",1
"govindaiah house",1
"govindappa house",1
"govt road",1
"govtroad chikkagollarahatti",1
"gp tavarakere",1
"gp uttarahalli",1
"grade college",1
"grama chikkanahalli",1
"grama chincholi",1
"grama david",1
"grama hargadhe",1
"grama kalabalu",1
"grama main",1
"grama saligrama",1
"granite flooring",1
"grant will",1
"green rooms",1
"gregory lazaro",1
"gurusiddappa house",1
"halladakeri nanjanagud",1
"hall chilkunda",1
"hall front",1
"hall road",1
"hall shirahatti",1
"hampapura village",1
"handicapped person",1
"hanumantharaju house",1
"haragadde grama",1
"haragadhe grama",1
"haragadhe panchayat",1
"hardware software",1
"hargadhe panchayat",1
"heart school",1
"hebbal bangalore",1
"herur grama",1
"higher primary",1
"high street",1
"hobli bangalor",1
"hobli chennanahalli",1
"hobli chikkahalli",1
"hobli ennagara",1
"hobli koratagere",1
"hobli krnagara",1
"hobli nelagolli",1
"hobli nellagolli",1
"hocket sticks",1
"hockey balls",1
"honighanahatti grama",1
"honnali shikaripura",1
"honneganahatti village",1
"hosahalli grama",1
"hospital nazarbad",1
"hostel infant",1
"hostel vidya",1
"house allalappa",1
"house balraj",1
"house bangalore",1
"house bhimankuppe",1
"house dombarahalli",1
"house ghumaya",1
"house government",1
"house govindappa",1
"house gurusiddappa",1
"house hanumantharaju",1
"house house",1
"house jayamma",1
"house kachinakanahalli",1
"house manjamma",1
"house muniraju",1
"house nagaraja",1
"house nanjappa",1
"house narasaiah",1
"house puttanna",1
"house siddanahosahalli",1
"house silvepura",1
"house srian",1
"house tonkin",1
"house vabasandra",1
"hsis ghosha",1
"hunsur taluk",1
"hveri district",1
"illasur grama",1
"improvement fixing",1
"indian oil",1
"indian quarters",1
"industrial institute",1
"infirmary bangalore",1
"infractural development",1
"infrastructural development",1
"installing lamp",1
"installing street",1
"institute oncology",1
"institute parashurama",1
"islamapura village",1
"jain community",1
"jayalaxmi layout",1
"jayamma house",1
"jayanagar bangalore",1
"jesus rural",1
"jhpatel layout",1
"kachanayakanahalli village",1
"kachinakanahalli village",1
"kadasonahalli village",1
"kalaburgi district",1
"kalyani water",1
"kanchalikuntiya main",1
"kannada district",1
"kariyanapalya lingarapuram",1
"karnataka saw",1
"kasaghatta grama",1
"kasaghattapura grama",1
"kavitha residency",1
"kelmari house",1
"kempegowda naraga",1
"kengeri main",1
"keyur government",1
"k g",1
"k gollahalli",1
"kidwai institute",1
"kits equipment",1
"kodagu district",1
"konasandra grama",1
"koppa taluk",1
"koramangala bangalore",1
"koratagere taluk",1
"krishnappa building",1
"krnagara taluk",1
"krpuram general",1
"kumbarahalli main",1
"kuppasiddaiahana village",1
"kurubarahalli village",1
"kuruvarahalli village",1
"kushalnagar kodagu",1
"ladi curzon",1
"large peepal",1
"laskhar mohalla",1
"laying stone",1
"layour block",1
"layout front",1
"layout ranebennur",1
"layout shivamogga",1
"layout siddanahosahalli",1
"layout vishwana",1
"layout yellappa",1
"lazaro krishnappa",1
"lazer road",1
"leading surrounding",1
"library government",1
"library principals",1
"lighting fixtures",1
"limits tavarekere",1
"liters capacity",1
"location near",1
"loka seva",1
"macadam tar",1
"madappanadoddi grama",1
"madhapatna grama",1
"madhugiri village",1
"madhugiri villge",1
"magod village",1
"mahantalingapura village",1
"main block",1
"main bus",1
"main gate",1
"mallikarjun house",1
"mandir prayer",1
"manikuppam village",1
"manjamma house",1
"manjappa house",1
"marikuppam village",1
"mariyammana halli",1
"maruthi seva",1
"maruti eco",1
"maternity hospital",1
"melubelare koppa",1
"mill rogers",1
"milton street",1
"model promary",1
"modified two",1
"mohalla ashoka",1
"moodalabeedu grama",1
"motappa house",1
"mr gregory",1
"mr nigel",1
"mrscharmaine corrie",1
"mrslinnet peter",1
"msnagarಬದಲಿ ಕಾಮಗಾರಿ",1
"muddiahanna palya",1
"muneshwara temple",1
"munigangappa house",1
"muninanjappa house",1
"muniraju house",1
"muniyappa layout",1
"nadagunda grama",1
"nagamma perumal",1
"naganahalli hebbal",1
"nagaraja house",1
"nagaraj house",1
"nagar assembly",1
"nagar bangalore",1
"nagar mysore",1
"nagar raichur",1
"nanjanagud mysore",1
"nanjappa house",1
"naraga tavarekere",1
"narasaiah house",1
"nazarbad mysore",1
"nd rd",1
"nd stage",1
"near emergency",1
"near g",1
"near indian",1
"near jeevanahalli",1
"near kariyanapalya",1
"near lingarajapuram",1
"near nagannapalya",1
"near shine",1
"nebuliser infirmary",1
"nelagoli village",1
"nelagolli gp",1
"nellagolli grama",1
"nigel tristram",1
"niketan ca",1
"nilaya ganganna",1
"nob magod",1
"nos goalee",1
"oil flyover",1
"old government",1
"oncology hospital",1
"one battery",1
"one maruti",1
"one printer",1
"one water",1
"oorgaum k",1
"oorgaum kgf",1
"oorgaum manikuppam",1
"operated two",1
"ornamental gate",1
"oxygen concentrarors",1
"oxygen concentratiors",1
"painting sri",1
"painting works",1
"palya road",1
"panchaya dasanapura",1
"panchaya main",1
"panchayat siddapurataluk",1
"panchayat sirsi",1
"parashurama temple",1
"park high",1
"park milton",1
"patel muniyappa",1
"peepal tree",1
"person mr",1
"perumal maternity",1
"peter austin",1
"pipeline connection",1
"plant gangmen",1
"plant jeevanahalli",1
"plant road",1
"plastaring painting",1
"poles wiring",1
"poojamma house",1
"portion primary",1
"posts near",1
"posts wi",1
"prarthana mandir",1
"prayer hall",1
"principals room",1
"printer laharry",1
"private bus",1
"projector screen",1
"promary school",1
"providing cemenct",1
"providing electric",1
"providing laying",1
"providing ornamental",1
"providing yelahanka",1
"provision computers",1
"provision one",1
"public toilet",1
"pu college",1
"pucollege sathya",1
"purchase computers",1
"purchase hocket",1
"purchase modified",1
"purchase nos",1
"puttanna house",1
"quarters bangalore",1
"quarters lazer",1
"rajeshwari layout",1
"raj house",1
"rajiv nagar",1
"raj residence",1
"ramprasad house",1
"ramprasad residence",1
"ranebennur taluk",1
"raogondalu colony",1
"raogondulu uttarahalli",1
"ravi house",1
"rear compound",1
"rear portion",1
"reef marikuppam",1
"renovation iti",1
"renovation old",1
"renovation school",1
"residence govt",1
"residence govtroad",1
"residency banaswadi",1
"retaining wall",1
"richard school",1
"road ajanahalli",1
"road approach",1
"road arpanahalli",1
"road bamboo",1
"road behind",1
"road bmh",1
"road byregowda",1
"road chikkamuniyappa",1
"road chikramaiah",1
"road church",1
"road community",1
"road connecting",1
"road esha",1
"road govindaiah",1
"road hampapura",1
"road honighanahatti",1
"road honnali",1
"road honneganahatti",1
"road islamapura",1
"road jigani",1
"road kanchalikuntiya",1
"road kasaghatta",1
"road kasaghattapura",1
"road kassaghattapura",1
"road kengeri",1
"road konasandra",1
"road kumbarahalli",1
"road kuppasiddaiahana",1
"road kurubarahalli",1
"road kuruvarahalli",1
"road madappanadoddi",1
"road madhapatna",1
"road mahantalingapura",1
"road mallikarjun",1
"road manjappa",1
"road mariyammana",1
"road motappa",1
"road munigangappa",1
"road mysore",1
"road nagaraj",1
"road nd",1
"road nelagoli",1
"road open",1
"road poojamma",1
"road rajeshwari",1
"road raogondalu",1
"road raogondulu",1
"road ravi",1
"road rd",1
"road ro",1
"road sathyanarayana",1
"road school",1
"road seetanayakanahalli",1
"road shimoga",1
"road siddanna",1
"road srina",1
"road st",1
"road tavarekere",1
"road toilets",1
"road upkar",1
"road uttarahalli",1
