"word","freq"
"childrens kitchen",1
"childrens school",1
"city corporation",1
"city government",1
"city malleshwar",1
"city playground",1
"city restoration",1
"city undergraduate",1
"college boys",1
"college floor",1
"college palace",1
"colony subramaniamagar",1
"committee gayatri",1
"community house",1
"complex building",1
"complex continuous",1
"complex paintings",1
"compound building",1
"compound construction",1
"compound wall",1
"computers operating",1
"constituency bangalore",1
"constituency bbmp",1
"constituency chandrashekhars",1
"constituency change",1
"constituency four",1
"constituency heal",1
"constituency malleswaram",1
"constituency mr",1
"constituency need",1
"constituency rajahmahal",1
"constituency rammohananpur",1
"constituency rd",1
"constituencyreplacement work",1
"constituency restoration",1
"constituency subrahmanya",1
"constituency subramanyanagar",1
"constituency survival",1
"constituency telugu",1
"constituency wardn",1
"construct ceiling",1
"construct dining",1
"constructed building",1
"constructed continuing",1
"construct hi",1
"construction cross",1
"construction crossroads",1
"construction degree",1
"construction disabled",1
"construction dobhi",1
"construction malleswaram",1
"construction rooms",1
"construction sri",1
"construction subramanyanagar",1
"construction toilet",1
"construction toilets",1
"construction workshop",1
"construction yoga",1
"continues work",1
"continuing front",1
"continuing work",1
"convenience kc",1
"corporation malleswaram",1
"council area",1
"course government",1
"course paripet",1
"course prayarpet",1
"cross kadumalleshwar",1
"cross kadumalleshwara",1
"crossroach main",1
"crossroads bangalore",1
"crossroads chief",1
"crossroads gokula",1
"crossroads government",1
"crossroads kadumalleswara",1
"crossroads main",1
"crossroads milk",1
"cross wardmaleswar",1
"degree pre",1
"demolition work",1
"development garden",1
"development malleshwaram",1
"development toilet",1
"development work",1
"devi park",1
"dharmadhyathi r",1
"dharmarayaswamy temple",1
"diagnostic audio",1
"disabled children",1
"discusser government",1
"district malleswaram",1
"district provide",1
"divanarapalya area",1
"divisional wardrobe",1
"dobhi ghat",1
"dobis swimming",1
"doors paintings",1
"downtown malleswaram",1
"dyana building",1
"eastern side",1
"east side",1
"education trust",1
"electrical lights",1
"elementary school",1
"employees room",1
"entrance basketball",1
"equipment basketball",1
"extension vayali",1
"facilities public",1
"facilities room",1
"fencing grid",1
"field equipment",1
"final stage",1
"first floor",1
"first phase",1
"first second",1
"first stage",1
"floor bangalore",1
"floor nd",1
"floor second",1
"floor windows",1
"floor work",1
"forest malleswaram",1
"four phase",1
"four stage",1
"front campus",1
"front indoor",1
"furniture rajahmahal",1
"gardens walkers",1
"gayatri devi",1
"generator room",1
"goat ac",1
"gokula st",1
"government college",1
"government elementary",1
"government grounds",1
"government kindergarten",1
"government private",1
"granite benches",1
"grid installation",1
"ground malleswaram",1
"ground shelter",1
"grounds primary",1
"guttaahalli perform",1
"guttaahalli undertake",1
"gutta halli",1
"hall building",1
"hall central",1
"hall complex",1
"hall ground",1
"hall rajahmahal",1
"hand works",1
"hard rails",1
"harvesting installation",1
"havika mahasabha",1
"heal centers",1
"high tech",1
"hospital malleshwaram",1
"house reservation",1
"housing complex",1
"housing society",1
"immediate audio",1
"implementation black",1
"implement cctv",1
"improving field",1
"incorporate electric",1
"india housing",1
"indoor stadium",1
"installation electrical",1
"installation work",1
"installation workshop",1
"installed block",1
"install electric",1
"installing electric",1
"institutions bangalore",1
"ishrashree university",1
"kadumaleeswaram building",1
"kadumaleeswara mkk",1
"kadumaleeswara mrs",1
"kadumalesheshwarareplacement work",1
"kadumalesheshwara ward",1
"kadumaleshwara crossroads",1
"kadumaleshwara discusser",1
"kadumalleshwara building",1
"kadumalleshwara range",1
"kadumalleswara chandrasekhar",1
"kadumalleswara malleswaram",1
"kamala nehru",1
"​​kempegowda bbmps",1
"kempegowda stadium",1
"kindergarten development",1
"kiosk malleswaram",1
"kiosk sandharshekhar",1
"kiosk workshop",1
"kiranagi main",1
"kitchen work",1
"kodumaleshwar wards",1
"krishnadevaraya art",1
"lab library",1
"laboratory warehouse",1
"lamps northwest",1
"layout bangalore",1
"layout downtown",1
"layout kodumaleshwara",1
"left front",1
"left primary",1
"legislative assembly",1
"librarians senior",1
"library construction",1
"library provide",1
"library providing",1
"library senior",1
"lighting lamps",1
"lighting near",1
"lights basketball",1
"lights development",1
"lights entrance",1
"lights sou",1
"lights western",1
"limestone government",1
"limestone work",1
"linti fencing",1
"located malleswaram",1
"located raja",1
"located subedar",1
"lord renewal",1
"lpo bbmp",1
"lpo malleswaram",1
"lunch noon",1
"mahasabha r",1
"main building",1
"main street",1
"main town",1
"maleshwaram mla",1
"malleshwara campus",1
"malleshwaram acoustic",1
"malleshwara roof",1
"malleshwara stadium",1
"malleshwar bangalore",1
"malleshwar second",1
"malleshwar ward",1
"malleswaram additional",1
"​​malleswaram assembly",1
"malleswaram block",1
"malleswaram computers",1
"malleswaram cross",1
"malleswaram diagnostic",1
"malleswaram divisional",1
"malleswaram hi",1
"malleswaram immediate",1
"malleswaram legislative",1
"malleswaram municipal",1
"malleswaram playground",1
"malleswaram premises",1
"malleswaram swimming",1
"mallwarwara assembly",1
"mandir campus",1
"medical facilities",1
"mery school",1
"mesr nagar",1
"metrise works",1
"milk colony",1
"minister malleswaram",1
"mkk malleswaram",1
"mkk rasta",1
"model model",1
"model old",1
"monitoring subrahmanya",1
"monitors malleswaram",1
"mr chandrashekhar",1
"mrs bbmp",1
"mrvenkateshhh kiranagi",1
"msr nagar",1
"municipal council",1
"nagar crossroads",1
"nagar wards",1
"nagar welfare",1
"national maleshwaram",1
"nd phase",1
"nd stage",1
"near basketball",1
"near heal",1
"need installing",1
"nehru layout",1
"netaji sangha",1
"newly constructed",1
"newly toilet",1
"new toilet",1
"n kadumalleswara",1
"nom located",1
"northern part",1
"northwest basketball",1
"office building",1
"old model",1
"old school",1
"operating kannada",1
"paintings second",1
"palace construct",1
"palace cross",1
"palace nagar",1
"palya area",1
"palya compound",1
"palya government",1
"palya library",1
"paripet wall",1
"park construct",1
"park extension",1
"park granite",1
"park malleswaram",1
"park mallwarwara",1
"park wardha",1
"part chandrashekhar",1
"pending work",1
"perform cctv",1
"phase indoor",1
"phase work",1
"play ground",1
"playground bbmp",1
"playground constructed",1
"playground development",1
"playground final",1
"playground malleshwaram",1
"playground malleswaram",1
"playground park",1
"play indoor",1
"play malleswaram",1
"potsallah hard",1
"prayarpet goat",1
"prayer school",1
"pre college",1
"premises anganwadi",1
"premises continuous",1
"premises kadumaleswar",1
"premises kodumaleshwara",1
"premises malleswaram",1
"premises palace",1
"premises prayer",1
"primary campus",1
"primary course",1
"private potsallah",1
"provide furniture",1
"provide three",1
"providing workshops",1
"public convenience",1
"public utility",1
"rails institutions",1
"railways ugcable",1
"railways ugeable",1
"rainwater harvesting",1
"rajahmahal gutta",1
"rajajinagar nd",1
"rajmahal city",1
"rammohananpur complex",1
"range compound",1
"rasta sri",1
"r bangalore",1
"r career",1
"rd phase",1
"r dyana",1
"removal hand",1
"removed hand",1
"renewal spiritual",1
"reservation urban",1
"reservation works",1
"restaurant facilities",1
"right primary",1
"road continues",1
"road cross",1
"road crossroads",1
"road kamala",1
"road malleshwar",1
"road malleshwaram",1
"road play",1
"road sri",1
"roof installation",1
"roof pending",1
"roof removal",1
"roof removed",1
