"word","freq"
"hospital block",1
"hospital elevator",1
"hospital various",1
"hospital will",1
"hostel building",1
"houses khb",1
"hp printer",1
"ice park",1
"identified rajaginagar",1
"identified srirampur",1
"implementation setting",1
"implement stainless",1
"indigenous citizens",1
"indiranagar rajajinagar",1
"infrastructure additional",1
"innovations anganwadi",1
"installation development",1
"installation ro",1
"installation work",1
"installed open",1
"installing cc",1
"interior design",1
"juganahalli construction",1
"juganahalli new",1
"kamakshi palya",1
"kamakshipalya police",1
"kambi siddaraman",1
"khbb colony",1
"kit made",1
"kits per",1
"km ft",1
"koti park",1
"laboratory located",1
"learning companion",1
"library sri",1
"library sriramandira",1
"line drinking",1
"line ups",1
"linting fencing",1
"lnp crossroads",1
"located bbmp",1
"located first",1
"made ice",1
"madilamma park",1
"magadi main",1
"magadi road",1
"main course",1
"maintaining various",1
"making work",1
"mandir aadha",1
"mandir building",1
"mandir fitness",1
"mandir maternity",1
"mandir playhouse",1
"mandir public",1
"mandir school",1
"mandirs playground",1
"mandir temple",1
"manjunathagar st",1
"medical waste",1
"memorial basic",1
"memorial hall",1
"memorial provide",1
"mig st",1
"m ramamurthy",1
"mr murugesh",1
"mrs gangamma",1
"mrs muthamma",1
"m thimayya",1
"multi gym",1
"muthamma cross",1
"nadakkacheri located",1
"nagaraju memorial",1
"nagar awareness",1
"nagar kamakshi",1
"nalanda charitable",1
"nalanda credit",1
"nd block",1
"nd headquarters",1
"nd phase",1
"near gangamma",1
"near nd",1
"near st",1
"netaji park",1
"netaji subhash",1
"new chain",1
"newly constructed",1
"new toilet",1
"next sri",1
"officers park",1
"operating system",1
"operative society",1
"organization nalanda",1
"palya ward",1
"pandit dinayadhyaya",1
"pandit dinayathaya",1
"park division",1
"park innovations",1
"park kamakshipalya",1
"park koti",1
"park prakashagar",1
"park rd",1
"park sriramandira",1
"patient checking",1
"pa track",1
"people facility",1
"per per",1
"per person",1
"pipe line",1
"plant construct",1
"plant construction",1
"plant near",1
"plants government",1
"playground development",1
"playground sriramandir",1
"playground theater",1
"playhouse theater",1
"pondicherry pump",1
"poor backward",1
"power repair",1
"prakashagar ward",1
"preloaded operating",1
"presiding building",1
"primary auditorate",1
"primary schools",1
"primary secondary",1
"provide additional",1
"provide teaching",1
"provide water",1
"publication toilet",1
"public stadium",1
"public works",1
"pumped campus",1
"pump installation",1
"purchase three",1
"purchase trichakra",1
"rainfall walkers",1
"rain water",1
"rajaginagar assembly",1
"rajajinagar additional",1
"rajajinagar aluminum",1
"rajajinagar bangalore",1
"rajajinagar block",1
"rajajinagar police",1
"rajajinagar pondicherry",1
"rajajinagar shriram",1
"rajajinagar sriramandira",1
"ramachandra ward",1
"rama mandir",1
"ramanna free",1
"r conducts",1
"rd main",1
"rd wii",1
"reo plant",1
"repair childrens",1
"replacement work",1
"required roof",1
"resort basaveshwar",1
"r magadi",1
"r mig",1
"road basaveshwarnagar",1
"road cross",1
"road khb",1
"road police",1
"roof construction",1
"roof security",1
"roof shelter",1
"rooftop construction",1
"room school",1
"rooms first",1
"roo plant",1
"row plant",1
"samp school",1
"saneguruanahalli children",1
"saneguruanahalli compound",1
"saneguruanahalli continuous",1
"sanigurunahalli additional",1
"sanigurunahalli construction",1
"sanigurunahalli school",1
"sbi officers",1
"school basaveshwaranagar",1
"school childrens",1
"school concrete",1
"school government",1
"school ground",1
"school nd",1
"school pipe",1
"school provide",1
"school publication",1
"school security",1
"schools every",1
"school shivanagar",1
"school shivanagara",1
"school sriram",1
"school thimayya",1
"second floor",1
"segregation building",1
"setting sou",1
