"word","freq"
"gonipalya rayanapura",1
"gordon area",1
"govt higher",1
"govt school",1
"grisant huts",1
"ground maminepur",1
"ground opp",1
"ground rd",1
"ground ward",1
"gudaddahalli ward",1
"guddaddahalli ward",1
"guddahahalli ward",1
"guney traders",1
"habibur rehman",1
"hbg road",1
"hidaya traders",1
"hoodahalli gudaddahalli",1
"hoodahalli guddaddahalli",1
"hospital campus",1
"hospital chamarajpet",1
"house shafi",1
"huts parukkanagar",1
"hutts parukinagar",1
"hutts parukkiyagara",1
"hutts parukkiyanagar",1
"improvement construction",1
"improvement drinking",1
"improvement govt",1
"improvements pathway",1
"imtia pasha",1
"imtiaz pasha",1
"indian metal",1
"infront victoriya",1
"jaffna city",1
"jalimohalla range",1
"janatha colony",1
"jayappa st",1
"john cross",1
"jolly moverage",1
"jrr city",1
"junction ward",1
"jurisdiction jaffna",1
"kakadiya water",1
"kalwort works",1
"kalwor works",1
"karivar muslim",1
"​​kasturba ward",1
"kasturba ward",1
"khajar pasha",1
"khan bin",1
"khasim catering",1
"king furnitures",1
"kitchen room",1
"kjmujjee staal",1
"kom abdul",1
"krishnappa g",1
"krmarket chamarajpet",1
"kr marketplace",1
"krmarket road",1
"kr marketward",1
"krmarket ward",1
"kumar tent",1
"level kr",1
"level padarayanapura",1
"library building",1
"limits guddadahalli",1
"line publicin",1
"lttiga anjanappa",1
"machinery public",1
"madras masjid",1
"main cross",1
"main gonipalya",1
"mamine poor",1
"maminepur ward",1
"manzikl noorjahan",1
"market chamarajpet",1
"marketplace ward",1
"market wards",1
"marketward ward",1
"mart sanman",1
"mart tippu",1
"masjid ward",1
"mens wear",1
"mohalla bangalore",1
"mohalla mysore",1
"mohsin bin",1
"moinpur burial",1
"mominpura entrance",1
"mosque range",1
"motor wi",1
"moverage range",1
"mrf store",1
"mrf tyre",1
"muktar ahmed",1
"muslim burrial",1
"muslim cemetery",1
"muslim darga",1
"mustafa mosque",1
"mustak nd",1
"mv plastics",1
"naaj nabhikhan",1
"nabhikhan cross",1
"nagar cross",1
"nagar padarayanapura",1
"nagar st",1
"nagar surrounding",1
"najibur rehman",1
"nearagro tailors",1
"near kumar",1
"near mrf",1
"near sa",1
"nearst cross",1
"near venkateshwara",1
"newholli road",1
"new ward",1
"noorjahan manzil",1
"noಬದಲಿ ಕಾಮಗಾರಿ",1
"number vinayaka",1
"oblase colony",1
"office top",1
"old guddadahalli",1
"old padarayanapura",1
"opp electronics",1
"opp mominpura",1
"opp mrf",1
"padaragyanapura ward",1
"padarayanagara ward",1
"padarayanapura bemgalur",1
"padarayanapura cross",1
"padarayanapura jjr",1
"padarayanapura junction",1
"padarayanapura mustafa",1
"padarayanapura west",1
"padarayanpur west",1
"padaraynapura bangalore",1
"pampakamavu road",1
"parukinagar padarayanapura",1
"parukkanagar bangalore",1
"parukkiyagara padarayanapura",1
"parukkiyanagar padarayanapura",1
"pasha nd",1
"pathway restoration",1
"phase kr",1
"pipe line",1
"plastics popular",1
"plastics sr",1
"poor ward",1
"popular guney",1
"proofing govt",1
"providing balance",1
"providing borewell",1
"providing wpc",1
"public foundation",1
"publicin ward",1
"pumping machinery",1
"pump motor",1
"puttenahalli krmarket",1
"quarters sirsi",1
"rahim nd",1
"rahman muslim",1
"raipur church",1
"rajendra metal",1
"rame pasha",1
"range madras",1
"range newholli",1
"ranges ward",1
"ravikumar bin",1
"rayanapura ward",1
"rd main",1
"real estate",1
"reas ward",1
"rehman bhakti",1
"rehman bin",1
"restoration footpa",1
"riyaz house",1
"rkr range",1
"road bangalore",1
"road bus",1
"road devaraj",1
"road devarajarasu",1
"road guddahahalli",1
"road jjr",1
"road kalwort",1
"road krmarket",1
"road rd",1
"road road",1
"road siddhar",1
"road vallamma",1
"rock slum",1
"room govt",1
"room muslim",1
"room quarters",1
"room water",1
"rudrappa gardens",1
"rudrappa gordon",1
"sa computers",1
"sageer ahmed",1
"samudaya bhavan",1
"sanman stores",1
"sara indian",1
"scheme gijipuram",1
"scheme lttiga",1
"scheme main",1
"scheme velupuram",1
"school development",1
"school old",1
"school rd",1
"school tcm",1
"school uner",1
"senior primary",1
"shafi house",1
"shafiullah co",1
"shelter front",1
"short eshwarappa",1
"siddhar nagar",1
"sinking borewell",1
"sirsi circle",1
"srinivaschar bin",1
"sr traders",1
"starecase room",1
"surrounding areain",1
"surrounding reas",1
"sweets tippu",1
"syed mustak",1
"syed shafiullah",1
"temple bakshi",1
"temple ward",1
"terminus front",1
"tippu medicals",1
"tipunagar area",1
"toilet block",1
"toilets government",1
"top mens",1
"traders godown",1
"tyre mart",1
"uner faruqia",1
"unit built",1
"unit krmarket",1
"urdu senior",1
"vallamma temple",1
"velupuram temple",1
"veterinary hospital",1
"victoria hospital",1
"victoriya hospital",1
"vinayakanagar ward",1
"vyshur road",1
"ward blocked",1
"ward cross",1
"ward noಬದಲಿ",1
"ward number",1
"ward office",1
"ward padarayanapura",1
"ward puttenahalli",1
"ward rkr",1
"ward victoria",1
"ward walmiki",1
"ward ward",1
"ward wireless",1
"ward within",1
"ward ಬದಲಿ",1
"water azad",1
"water bdg",1
"water field",1
"water proofing",1
"water rudrappa",1
"wazir ahmed",1
"west bangalore",1
"west range",1
"wi electrical",1
"wing ward",1
"wireless road",1
"within field",1
"within wing",1
"work anganwadi",1
"work jalimohalla",1
"work oblase",1
"work old",1
"work padarayanapura",1
"work phase",1
"work samudaya",1
"works araf",1
"works bbmp",1
"works bhurial",1
"works burial",1
"works chamarajpet",1
"works city",1
"works crossroads",1
"works devaraja",1
"works electrical",1
"works gaddahahalli",1
"works galaxy",1
"works hosahalli",1
"works jolly",1
"works jurisdiction",1
"works moinpur",1
"works padarayanapura",1
"works padarayanpur",1
"works pension",1
"works raipur",1
"works rudrappa",1
"works st",1
"works vinayaka",1
"works vyshur",1
"works ward",1
"works within",1
"work ward",1
"wpc renovation",1
"ಬದಲಿ ಕಾಮಗಾರಿ",1
