"word","freq"
"colony nandinilayout",1
"colony st",1
"come late",1
"coming bengaluru",1
"complex jai",1
"component education",1
"computer complex",1
"computer develop",1
"computer purchase",1
"computer purchasesamita",1
"computers furniture",1
"computers printers",1
"concrete plooring",1
"constituency additionally",1
"constituency bus",1
"constituency construct",1
"constituency development",1
"constituency drilling",1
"constituency dumped",1
"constituency ips",1
"constituency issue",1
"constituency kits",1
"constituency senior",1
"constituency works",1
"construct clean",1
"constructed room",1
"construction development",1
"construction granite",1
"construction pe",1
"construction public",1
"construction ro",1
"construction toilet",1
"cross ashokpuram",1
"cross benegal",1
"cross btml",1
"cross government",1
"cross grihalakshmi",1
"cross ground",1
"cross jc",1
"cross kamalanagar",1
"cross lake",1
"cross magadi",1
"cross main",1
"cross muneswar",1
"cross nandini",1
"cross pipeline",1
"cross road",1
"crossroads kamalanagar",1
"crossroads studio",1
"cross west",1
"development approval",1
"development kaveri",1
"development kirloskar",1
"development laughter",1
"development lime",1
"development nandini",1
"development program",1
"development project",1
"development senior",1
"development society",1
"development ward",1
"develop school",1
"dharasas hospital",1
"dineasaheva vidyalaya",1
"division basaveshwara",1
"dr additional",1
"dtuchi construction",1
"dumapati bin",1
"duplicate cross",1
"echitter national",1
"educational institutions",1
"education kit",1
"education rural",1
"e library",1
"en bin",1
"equipped new",1
"eran three",1
"establishing clean",1
"establishing pure",1
"establishment pure",1
"expanding roaming",1
"facility construction",1
"fatima b",1
"f cross",1
"following schools",1
"free student",1
"friends bangalore",1
"friends ips",1
"friends three",1
"front aichinjeeya",1
"front rajajinagar",1
"ft road",1
"funds development",1
"furniture mahalakshmi",1
"furniture school",1
"ganapatinagar bangalore",1
"ganapati temple",1
"ganeshblock main",1
"gangadareshwara school",1
"gangadhareshwara school",1
"gangarayaya f",1
"gardens cauvery",1
"gardens shankar",1
"g gin",1
"gin guruswami",1
"girls coming",1
"gopalalya bin",1
"government school",1
"government urda",1
"government urdu",1
"gowda main",1
"gowda park",1
"granite benches",1
"granting sanction",1
"grants set",1
"ground development",1
"groundnut development",1
"ground vinayaknagar",1
"gunashekhar tt",1
"guruswami nd",1
"handyaps autism",1
"hare krishna",1
"haremara hare",1
"harsh s",1
"hbcs rd",1
"home age",1
"hospital mercy",1
"hostel poor",1
"indoor stadium",1
"inovasan work",1
"institutions main",1
"isparka inovasan",1
"issue ambulance",1
"issue grants",1
"jagadish bin",1
"jagajothi basaveshwara",1
"jagannath main",1
"jagjayothi basaveshwara",1
"jai maruti",1
"janata educational",1
"javarayashetty mrs",1
"jayadeva school",1
"jayanti kom",1
"jayaramr mr",1
"jayarappa st",1
"j bin",1
"jc city",1
"jcnagar mahalakshmipuram",1
"je bin",1
"jj bin",1
"kamakshi bam",1
"kamakshipalya bangalore",1
"kamakshipalya near",1
"kamalanagar bluru",1
"kamalanagar government",1
"kamataka layout",1
"kannada aided",1
"kannada development",1
"kannada high",1
"kannada kannada",1
"kanteerava nagar",1
"kanteerivanagar nandini",1
"karnataka layout",1
"kathamaranahalli ward",1
"kavai kazipalya",1
"kaveri gardens",1
"kazipalya basaveshwara",1
"kempe gowda",1
"keshavaiah st",1
"kishore center",1
"kit anganwadi",1
"kits anganwadi",1
"kits totaling",1
"kk bin",1
"kld sewage",1
"kom raghuhr",1
"kom sivakumavu",1
"krishna park",1
"ks linginghowa",1
"kumar j",1
"kumar s",1
"kurubaharahalli circle",1
"kurubarahalli mahalakshmi",1
"kv vasan",1
"lake yard",1
"lalappa duplicate",1
"late mahmoud",1
"late veere",1
"lay chennaiah",1
"lay gangarayaya",1
"layout b",1
"layout bem",1
"layout bm",1
"layout chetana",1
"layout dr",1
"layout kanteerava",1
"layout mahalakshmipuram",1
"layout nandinilayout",1
"layout nandinileout",1
"layout pipeline",1
"layout rajkumars",1
"layout sectorular",1
"layout secureler",1
"layout sg",1
"layout shankarramatward",1
"layout tube",1
"layout vidhan",1
"layout wards",1
"lay shivanna",1
"learning component",1
"learning kits",1
"legislative areas",1
"legislative assembly",1
"le high",1
"le jayarappa",1
"lesson school",1
"leyallappa main",1
"light school",1
"lime colored",1
"lime development",1
"limestone works",1
"linginghowa bin",1
"live relaxation",1
"l kirloskar",1
"local municipal",1
"located mahalakshmi",1
"lotus education",1
"magadi city",1
"mahadevappa main",1
"mahalakshipuram bangalore",1
"mahalakshipuram chinnappa",1
"mahalakshipur bangalore",1
"mahalakshma layout",1
"mahalakshmi area",1
"mahalakshmi bandwid",1
"mahalakshmi lay",1
"mahalakshmipuram bangalore",1
"mahalakshmipuram mahalakshmi",1
"mahalakshmipuram ward",1
"mahalaxapuram may",1
"mahalaxmiipuram chinnappa",1
"mahalaxmiipuram nd",1
"mahalaxmiipuram ward",1
"mahendra kumar",1
"mahmoud sayed",1
"main maneshwara",1
"main nd",1
"main near",1
"main rhode",1
"main srikanteswaranagar",1
"major development",1
"maneshwara block",1
"manjuna bin",1
"maruti nagar",1
"matha netravati",1
"may stage",1
"m bin",1
"mercy home",1
"mg nagar",1
"mine st",1
"mlas development",1
"modernize vasishapatinagar",1
"mohammad ashraf",1
"mohammed sardar",1
"mohan rao",1
"mr arun",1
"mr ashwa",1
"mr b",1
"mr chinnappa",1
"mr harsh",1
"mr kv",1
"mr manjuna",1
"mr mohammad",1
"mr mudaraju",1
"mr r",1
"mr rajendran",1
"mr sa",1
"mrs fatima",1
"mr siddaraju",1
"mrs ratnancom",1
"mrs yasodati",1
"mrurti bin",1
"mr velupbin",1
"mr vireesh",1
"ms navita",1
"mudahanumayya rd",1
"mudaraju bin",1
"muddhanumayya three",1
"muneshwara block",1
"muneswar block",1
"municipal area",1
"munneshwara block",1
"myko layout",1
"nagamurti st",1
"nagar kamalanagar",1
"nagar mahalakshmi",1
"nagar mahalakshmipuram",1
"nagar main",1
"nagar nandini",1
"nagar nandinile",1
"nagar shankararmat",1
"nagar shankarnan",1
"nagar slum",1
"nag bus",1
"nageshg bin",1
"nagpur word",1
"nalanda layout",1
"nalini layout",1
"nandini lay",1
"nandinileau ward",1
"nandinile layout",1
"nandinileout ward",1
"nandinilout bangalore",1
"nandinilouw ward",1
"nannan bus",1
"national school",1
"nation mahalakshmi",1
"navita en",1
"n block",1
"near chaithanya",1
"near kurubaharahalli",1
"near mahalakshmi",1
"near rajkumar",1
"near sumanahalli",1
"netravati park",1
"new e",1
"north yashwantpur",1
"n sridhar",1
"nursery kamakshi",1
"office ward",1
"o library",1
"pandurangan cross",1
"p ankayya",1
"parapatinagar shankar",1
"parappanapalya ward",1
"park ambabhani",1
"park front",1
"park kathamaranahalli",1
"park major",1
"park nagpur",1
"park playground",1
"park shankarram",1
"park shankarramtha",1
"peace park",1
"pe dtuchi",1
"plant mahalakshmi",1
"plant nandini",1
"plant work",1
"playground development",1
"plooring toilet",1
"poor girls",1
"premises mahalakshmi",1
"pre womens",1
"primary high",1
"primary lesson",1
"program senior",1
"project ward",1
"providing computers",1
"public bus",1
"purchase primary",1
"purchasesamita school",1
"purchase trichirakawa",1
"rabibavana nandini",1
"raghavendrapbbpputtaswamaya aa",1
"raghuhr sri",1
"raghuram bin",1
"rajendran c",1
"rajkumar land",1
"rajkumars tomb",1
"ramachandrappa naidu",1
"ramakrishna city",1
"rama mrurti",1
"rao bin",1
"rao mr",1
"ratnancom jayaramr",1
"ravi layout",1
"ravitejs bin",1
"r babu",1
"recycling plant",1
"relaxation building",1
"relaxation center",1
"release funds",1
"removal work",1
"res kishore",1
"restoration kamakshipalya",1
"r free",1
"rhode rajajinagar",1
"road ashokapura",1
"road bhovilpalya",1
"road bus",1
"road crossroads",1
"road haremara",1
"road jcnagar",1
"road kamakshipalya",1
"road kamataka",1
"road mahalaxapuram",1
"road mahalaxmiipuram",1
"road mg",1
"road modernize",1
"road muneshwara",1
"road myko",1
"road nandini",1
"road nd",1
"road nursery",1
"road shiva",1
"road st",1
"road w",1
"roaming sheet",1
"room toilet",1
"ro plant",1
"rs per",1
"rudrapa three",1
"rural development",1
"rv school",1
"sadana kannada",1
"sa jagadish",1
"sakharyler park",1
"sambamurthi gardens",1
"samithi trust",1
"sammaya layout",1
"sanction establish",1
"sangha r",1
"sankar mutt",1
"santosh g",1
"sardar vijayanand",1
"sattamma layout",1
"sayed three",1
"sbi colony",1
"school computer",1
"school computers",1
"school development",1
"school furniture",1
"school gangadareshwara",1
"school government",1
"school kamakshipalya",1
"school karnataka",1
"school mahalakshmi",1
"school mahalaxmiipuram",1
"school nagpur",1
"school nandinileau",1
"school near",1
"school road",1
"school set",1
"schools furniture",1
"school shaktagapatinagar",1
"school shakti",1
"school shepherds",1
"schools kits",1
"schools mahalakshmi",1
"school students",1
"school toilet",1
"school ward",1
"school west",1
"sechit dharasas",1
"secondary school",1
"sectorular park",1
"secureler park",1
"senior secondary",1
"set o",1
"set pure",1
"seva samithi",1
"severe handyaps",1
"sewage treatment",1
"sfms nandini",1
"sg echitter",1
"shaktagapatinagar rd",1
"shakti ganapatinagar",1
"shakti magadi",1
"shakti parapatinagar",1
"shankaramatra ward",1
"shankararmat bell",1
"shankarattha ward",1
"shankar kk",1
"shankar matha",1
"shankar nag",1
"shankarnan bus",1
"shankar nannan",1
"shankarramatward ward",1
"shankarramtha park",1
"shankarramtha ward",1
"shaw le",1
"sheet vivekananda",1
"shepherds village",1
"shirur bin",1
"shishu vihara",1
"shivamurthy m",1
"shivanna st",1
"shri ambika",1
"shri balmuri",1
"siddaraju bin",1
"siddaraju je",1
"si main",1
"sir vishweshwaraya",1
"sir vwishweshwaraiah",1
"sivakumavu main",1
"skating ground",1
"slum bangalore",1
"society ®",1
"souqulers park",1
"sri ambika",1
"sridhar si",1
"srikanteswaranagar mahalakshmi",1
"sri mahendra",1
"srinivas vv",1
"sri raghuram",1
"sri shankar",1
"sri shivamurthy",1
"sri srinivas",1
"sri vm",1
"® st",1
"stadium development",1
"stage b",1
"stage bb",1
"stage block",1
"stage cross",1
"stage division",1
"stage grihalakshmi",1
"stage kanteerivanagar",1
"stand kamalanagar",1
"stand shakti",1
"stand shiva",1
"station establishment",1
"station kurubarahalli",1
"station premises",1
"station restoration",1
"st mainstream",1
"st mine",1
"st n",1
"stop magadi",1
"st stage",1
"student hostel",1
"studio main",1
"sumanahalli bus",1
"supplier learning",1
"supplying learning",1
"svgns park",1
"swami temple",1
"swamy vivekananda",1
"syndicate bank",1
"tdevaraj st",1
"temple complex",1
"temple pipeline",1
"temple sattamma",1
"temple seva",1
"temple shankarattha",1
"temple w",1
"thangaraju nd",1
"three wheeler",1
"three wheelers",1
"toilet near",1
"toilet works",1
"tomb mahalakshmi",1
"totaling rs",1
"treatment plant",1
"trust nd",1
"tt bin",1
"tube wells",1
"tunnel wells",1
"udayakumar park",1
"udayaravi park",1
"unit campus",1
"unit near",1
"unit parappanapalya",1
"unit peace",1
"unit premises",1
"unit yashwantpur",1
"ups purchase",1
"urban mahalakshmi",1
"urban mahalaxmiipuram",1
"urban nandini",1
"urban nandinilout",1
"urda primary",1
"urdu school",1
"vasan kumar",1
"vasishapatinagar bus",1
"veerashaiva sangha",1
"veere gowda",1
"velupbin pandurangan",1
"venkatesh st",1
"vidyabharathi english",1
"vidyalaya ward",1
"vidya sadana",1
"vihara senior",1
"vijayanand nagar",1
"vinayaknagar kavai",1
"vinod kumar",1
"vireesh bin",1
"vishweshwaraya park",1
"vivekananda bachelor",1
"vm siddaraju",1
"vn approximate",1
"vno svgns",1
"vps bharti",1
"vrushabhanthinagar main",1
"vrushabhitinagar kamakshipalya",1
"vv bin",1
"vwishweshwaraiah park",1
"ward acquire",1
"ward bangalore",1
"ward cement",1
"ward chethana",1
"ward circle",1
"ward construction",1
"ward crossroads",1
"ward friends",1
"ward front",1
"ward ft",1
"ward government",1
"ward granting",1
"ward jagjayothi",1
"ward jc",1
"ward kirloskar",1
"ward mahalakshipuram",1
"ward mahalaxmiipuram",1
"ward nagpura",1
"ward nalini",1
"ward premises",1
"ward rabibavana",1
"ward ravi",1
"ward rd",1
"ward sammaya",1
"ward sankar",1
"ward sechit",1
"ward sfms",1
"wards ganeshblock",1
"ward sir",1
"ward st",1
"ward ups",1
"ward vidhan",1
"ward vrushabhanthinagar",1
"ward vrushabhitinagar",1
"ward ward",1
"ward west",1
"water facility",1
"wd shankar",1
"well equipped",1
"wells located",1
"wells removal",1
"wells st",1
"west cards",1
"wheeler vehicle",1
"within mahalakshmi",1
"wno skating",1
"womens college",1
"word jagajothi",1
"work construction",1
"work establishing",1
"work kempe",1
"work mahalakshma",1
"work mahalakshmi",1
"work near",1
"work pipeline",1
"works bme",1
"works constructed",1
"works establish",1
"works near",1
"works park",1
"work supplier",1
"work supplying",1
"works yashwantpur",1
"yard kamalanagar",1
"yashwantpur bangalore",1
"yasodati kom",1
"zone limestone",1
